ref	ball_pos	gear_angle	motor_voltage	zero
0.700	4.338	0.674	-0.167	0.000
0.700	4.336	0.674	-0.167	0.000
0.700	4.341	0.673	-0.170	0.000
0.700	4.336	0.673	-0.170	0.000
0.700	4.336	0.676	-0.164	0.000
0.700	4.336	0.674	-0.167	0.000
0.700	4.336	0.677	-0.160	0.000
0.700	4.341	0.676	-0.164	0.000
0.700	4.336	0.674	-0.167	0.000
0.700	4.338	0.676	-0.164	0.000
0.700	4.336	0.676	-0.164	0.000
0.700	4.336	0.677	-0.160	0.000
0.700	4.336	0.676	-0.164	0.000
0.700	4.336	0.677	-0.160	0.000
0.700	4.336	0.676	-0.164	0.000
0.700	4.336	0.677	-0.160	0.000
0.700	4.336	0.677	-0.160	0.000
0.700	4.333	0.680	-0.153	0.000
0.700	4.331	0.678	-0.157	0.000
0.700	4.336	0.677	-0.160	0.000
0.700	4.336	0.680	-0.153	0.000
0.700	4.338	0.680	-0.153	0.000
0.700	4.336	0.678	-0.157	0.000
0.700	4.333	0.680	-0.153	0.000
0.700	4.336	0.680	-0.153	0.000
0.700	4.336	0.678	-0.157	0.000
0.700	4.336	0.681	-0.150	0.000
0.700	4.338	0.680	-0.153	0.000
0.700	4.336	0.681	-0.150	0.000
0.700	4.341	0.681	-0.150	0.000
0.700	4.336	0.681	-0.150	0.000
0.700	4.333	0.681	-0.150	0.000
0.700	4.338	0.681	-0.150	0.000
0.700	4.338	0.681	-0.150	0.000
0.700	4.338	0.683	-0.146	0.000
0.700	4.336	0.681	-0.150	0.000
0.700	4.336	0.683	-0.146	0.000
0.700	4.336	0.684	-0.143	0.000
0.700	4.336	0.683	-0.146	0.000
0.700	4.338	0.684	-0.143	0.000
0.700	4.336	0.684	-0.143	0.000
0.700	4.336	0.684	-0.143	0.000
0.700	4.336	0.684	-0.143	0.000
0.700	4.336	0.686	-0.139	0.000
0.700	4.341	0.686	-0.139	0.000
0.700	4.336	0.684	-0.143	0.000
0.700	4.336	0.686	-0.139	0.000
0.700	4.336	0.684	-0.143	0.000
0.700	4.338	0.686	-0.139	0.000
0.700	4.336	0.686	-0.139	0.000
0.700	4.338	0.687	-0.136	0.000
0.700	4.336	0.686	-0.139	0.000
0.700	4.336	0.686	-0.139	0.000
0.700	4.336	0.687	-0.136	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.336	0.686	-0.139	0.000
0.700	4.336	0.690	-0.129	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.338	0.687	-0.136	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.341	0.689	-0.132	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.333	0.692	-0.125	0.000
0.700	4.336	0.690	-0.129	0.000
0.700	4.336	0.690	-0.129	0.000
0.700	4.336	0.690	-0.129	0.000
0.700	4.336	0.687	-0.136	0.000
0.700	4.336	0.689	-0.132	0.000
0.700	4.333	0.689	-0.132	0.000
0.700	4.338	0.692	-0.125	0.000
0.700	4.336	0.690	-0.129	0.000
0.700	4.338	0.692	-0.125	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.333	0.692	-0.125	0.000
0.700	4.333	0.692	-0.125	0.000
0.700	4.333	0.692	-0.125	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.333	0.695	-0.118	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.692	-0.125	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.333	0.693	-0.122	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.333	0.693	-0.122	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.333	0.695	-0.118	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.341	0.695	-0.118	0.000
0.700	4.336	0.693	-0.122	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.331	0.696	-0.115	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.338	0.698	-0.111	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.695	-0.118	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.333	0.696	-0.115	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.696	-0.115	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.331	0.701	0.108	0.000
0.700	4.338	0.701	0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.331	0.701	0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.331	0.698	-0.111	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.702	0.111	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.331	0.701	0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.698	-0.111	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.331	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.331	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.698	-0.111	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.336	0.699	-0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.331	0.701	0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.333	0.699	-0.108	0.000
0.700	4.333	0.701	0.108	0.000
0.700	4.336	0.701	0.108	0.000
0.700	4.333	0.701	0.108	0.000
-0.700	4.333	0.701	3.397	0.000
-0.700	4.324	0.705	3.407	0.000
-0.700	4.326	0.707	3.410	0.000
-0.700	4.326	0.701	3.397	0.000
-0.700	4.326	0.696	3.386	0.000
-0.700	4.329	0.690	3.372	0.000
-0.700	4.329	0.680	3.348	0.000
-0.700	4.326	0.668	3.320	0.000
-0.700	4.326	0.658	3.296	0.000
-0.700	4.326	0.644	3.265	0.000
-0.700	4.326	0.636	3.244	0.000
-0.700	4.326	0.621	3.209	0.000
-0.700	4.329	0.609	3.181	0.000
-0.700	4.331	0.597	3.153	0.000
-0.700	4.326	0.581	3.115	0.000
-0.700	4.321	0.568	3.084	0.000
-0.700	4.326	0.553	3.049	0.000
-0.700	4.331	0.540	3.018	0.000
-0.700	4.331	0.526	2.987	0.000
-0.700	4.326	0.511	2.952	0.000
-0.700	4.326	0.498	2.921	0.000
-0.700	4.329	0.482	2.883	0.000
-0.700	4.326	0.467	2.848	0.000
-0.700	4.326	0.452	2.813	0.000
-0.700	4.326	0.439	2.782	0.000
-0.700	4.326	0.426	2.751	0.000
-0.700	4.326	0.411	2.716	0.000
-0.700	4.326	0.396	2.681	0.000
-0.700	4.324	0.384	2.653	0.000
-0.700	4.326	0.369	2.619	0.000
-0.700	4.326	0.356	2.587	0.000
-0.700	4.331	0.343	2.556	0.000
-0.700	4.329	0.328	2.521	0.000
-0.700	4.329	0.315	2.490	0.000
-0.700	4.326	0.304	2.466	0.000
-0.700	4.326	0.290	2.431	0.000
-0.700	4.331	0.278	2.403	0.000
-0.700	4.329	0.263	2.368	0.000
-0.700	4.326	0.254	2.348	0.000
-0.700	4.326	0.239	2.313	0.000
-0.700	4.329	0.225	2.278	0.000
-0.700	4.326	0.214	2.254	0.000
-0.700	4.329	0.204	2.230	0.000
-0.700	4.331	0.189	2.195	0.000
-0.700	4.329	0.179	2.171	0.000
-0.700	4.331	0.168	2.146	0.000
-0.700	4.326	0.155	2.115	0.000
-0.700	4.331	0.143	2.087	0.000
-0.700	4.331	0.134	2.066	0.000
-0.700	4.331	0.124	2.042	0.000
-0.700	4.326	0.109	2.007	0.000
-0.700	4.329	0.100	1.986	0.000
-0.700	4.329	0.090	1.962	0.000
-0.700	4.329	0.080	1.938	0.000
-0.700	4.326	0.069	1.914	0.000
-0.700	4.331	0.061	1.893	0.000
-0.700	4.331	0.049	1.865	0.000
-0.700	4.331	0.038	1.841	0.000
-0.700	4.331	0.028	1.816	0.000
-0.700	4.331	0.021	1.799	0.000
-0.700	4.326	0.009	1.771	0.000
-0.700	4.331	-0.002	1.747	0.000
-0.700	4.329	-0.009	1.729	0.000
-0.700	4.331	-0.019	1.705	0.000
-0.700	4.329	-0.028	1.684	0.000
-0.700	4.331	-0.037	1.663	0.000
-0.700	4.329	-0.044	1.646	0.000
-0.700	4.326	-0.053	1.625	0.000
-0.700	4.329	-0.062	1.604	0.000
-0.700	4.331	-0.073	1.580	0.000
-0.700	4.329	-0.078	1.566	0.000
-0.700	4.333	-0.086	1.549	0.000
-0.700	4.331	-0.095	1.528	0.000
-0.700	4.326	-0.105	1.504	0.000
-0.700	4.331	-0.112	1.486	0.000
-0.700	4.326	-0.120	1.469	0.000
-0.700	4.329	-0.127	1.452	0.000
-0.700	4.326	-0.135	1.434	0.000
-0.700	4.331	-0.141	1.420	0.000
-0.700	4.331	-0.148	1.403	0.000
-0.700	4.331	-0.155	1.386	0.000
-0.700	4.331	-0.164	1.365	0.000
-0.700	4.331	-0.170	1.351	0.000
-0.700	4.329	-0.176	1.337	0.000
-0.700	4.331	-0.183	1.320	0.000
-0.700	4.326	-0.192	1.299	0.000
-0.700	4.331	-0.195	1.292	0.000
-0.700	4.331	-0.204	1.271	0.000
-0.700	4.329	-0.210	1.257	0.000
-0.700	4.331	-0.217	1.240	0.000
-0.700	4.329	-0.222	1.229	0.000
-0.700	4.331	-0.231	1.208	0.000
-0.700	4.329	-0.238	1.191	0.000
-0.700	4.329	-0.241	1.184	0.000
-0.700	4.331	-0.246	1.174	0.000
-0.700	4.331	-0.254	1.153	0.000
-0.700	4.331	-0.257	1.146	0.000
-0.700	4.329	-0.263	1.132	0.000
-0.700	4.331	-0.272	1.111	0.000
-0.700	4.331	-0.275	1.104	0.000
-0.700	4.329	-0.281	1.090	0.000
-0.700	4.331	-0.287	1.076	0.000
-0.700	4.331	-0.293	1.063	0.000
-0.700	4.326	-0.297	1.052	0.000
-0.700	4.331	-0.305	1.035	0.000
-0.700	4.329	-0.308	1.028	0.000
-0.700	4.331	-0.314	1.014	0.000
-0.700	4.333	-0.319	1.000	0.000
-0.700	4.336	-0.324	0.990	0.000
-0.700	4.331	-0.330	0.976	0.000
-0.700	4.331	-0.336	0.962	0.000
-0.700	4.336	-0.339	0.955	0.000
-0.700	4.331	-0.345	0.941	0.000
-0.700	4.331	-0.348	0.934	0.000
-0.700	4.331	-0.352	0.924	0.000
-0.700	4.331	-0.359	0.906	0.000
-0.700	4.331	-0.359	0.906	0.000
-0.700	4.331	-0.367	0.889	0.000
-0.700	4.331	-0.374	0.872	0.000
-0.700	4.331	-0.377	0.865	0.000
-0.700	4.331	-0.382	0.854	0.000
-0.700	4.336	-0.384	0.847	0.000
-0.700	4.329	-0.387	0.840	0.000
-0.700	4.331	-0.392	0.830	0.000
-0.700	4.336	-0.396	0.819	0.000
-0.700	4.329	-0.402	0.806	0.000
-0.700	4.331	-0.405	0.799	0.000
-0.700	4.331	-0.410	0.788	0.000
-0.700	4.333	-0.413	0.781	0.000
-0.700	4.331	-0.416	0.774	0.000
-0.700	4.331	-0.420	0.764	0.000
-0.700	4.331	-0.424	0.753	0.000
-0.700	4.333	-0.426	0.750	0.000
-0.700	4.336	-0.430	0.740	0.000
-0.700	4.333	-0.435	0.729	0.000
-0.700	4.326	-0.438	0.722	0.000
-0.700	4.331	-0.442	0.712	0.000
-0.700	4.336	-0.444	0.708	0.000
-0.700	4.333	-0.447	0.701	0.000
-0.700	4.331	-0.451	0.691	0.000
-0.700	4.331	-0.455	0.681	0.000
-0.700	4.336	-0.457	0.677	0.000
-0.700	4.331	-0.461	0.667	0.000
-0.700	4.329	-0.464	0.660	0.000
-0.700	4.331	-0.469	0.649	0.000
-0.700	4.336	-0.470	0.646	0.000
-0.700	4.333	-0.473	0.639	0.000
-0.700	4.333	-0.476	0.632	0.000
-0.700	4.331	-0.479	0.625	0.000
-0.700	4.336	-0.479	0.625	0.000
-0.700	4.333	-0.485	0.611	0.000
-0.700	4.331	-0.489	0.601	0.000
-0.700	4.333	-0.491	0.597	0.000
-0.700	4.336	-0.495	0.587	0.000
-0.700	4.336	-0.497	0.583	0.000
-0.700	4.333	-0.500	0.576	0.000
-0.700	4.336	-0.501	0.573	0.000
-0.700	4.336	-0.506	0.562	0.000
-0.700	4.333	-0.507	0.559	0.000
-0.700	4.331	-0.509	0.555	0.000
-0.700	4.333	-0.513	0.545	0.000
-0.700	4.333	-0.516	0.538	0.000
-0.700	4.333	-0.519	0.531	0.000
-0.700	4.333	-0.521	0.528	0.000
-0.700	4.331	-0.521	0.528	0.000
-0.700	4.331	-0.523	0.521	0.000
-0.700	4.333	-0.526	0.514	0.000
-0.700	4.333	-0.528	0.510	0.000
-0.700	4.333	-0.529	0.507	0.000
-0.700	4.336	-0.532	0.500	0.000
-0.700	4.336	-0.535	0.493	0.000
-0.700	4.333	-0.537	0.489	0.000
-0.700	4.336	-0.538	0.486	0.000
-0.700	4.336	-0.541	0.479	0.000
-0.700	4.331	-0.543	0.476	0.000
-0.700	4.336	-0.544	0.472	0.000
-0.700	4.336	-0.550	0.458	0.000
-0.700	4.336	-0.549	0.462	0.000
-0.700	4.333	-0.550	0.458	0.000
-0.700	4.336	-0.553	0.451	0.000
-0.700	4.336	-0.556	0.444	0.000
-0.700	4.336	-0.556	0.444	0.000
-0.700	4.333	-0.560	0.434	0.000
-0.700	4.333	-0.562	0.430	0.000
-0.700	4.333	-0.563	0.427	0.000
-0.700	4.336	-0.563	0.427	0.000
-0.700	4.336	-0.568	0.417	0.000
-0.700	4.333	-0.568	0.417	0.000
-0.700	4.336	-0.571	0.410	0.000
-0.700	4.336	-0.571	0.410	0.000
-0.700	4.333	-0.574	0.403	0.000
-0.700	4.333	-0.575	0.399	0.000
-0.700	4.336	-0.578	0.392	0.000
-0.700	4.333	-0.578	0.392	0.000
-0.700	4.336	-0.580	0.389	0.000
-0.700	4.336	-0.580	0.389	0.000
-0.700	4.336	-0.583	0.382	0.000
-0.700	4.333	-0.586	0.375	0.000
-0.700	4.336	-0.586	0.375	0.000
-0.700	4.336	-0.590	0.364	0.000
-0.700	4.333	-0.590	0.364	0.000
-0.700	4.336	-0.590	0.364	0.000
-0.700	4.333	-0.591	0.361	0.000
-0.700	4.333	-0.594	0.354	0.000
-0.700	4.336	-0.594	0.354	0.000
-0.700	4.336	-0.597	0.347	0.000
-0.700	4.336	-0.597	0.347	0.000
-0.700	4.336	-0.600	0.340	0.000
-0.700	4.336	-0.600	0.340	0.000
-0.700	4.333	-0.602	0.337	0.000
-0.700	4.333	-0.603	0.333	0.000
-0.700	4.333	-0.603	0.333	0.000
-0.700	4.336	-0.606	0.326	0.000
-0.700	4.336	-0.608	0.323	0.000
-0.700	4.336	-0.606	0.326	0.000
-0.700	4.333	-0.609	0.319	0.000
-0.700	4.336	-0.609	0.319	0.000
-0.700	4.333	-0.611	0.316	0.000
-0.700	4.336	-0.611	0.316	0.000
-0.700	4.336	-0.614	0.309	0.000
-0.700	4.336	-0.615	0.305	0.000
-0.700	4.338	-0.617	0.302	0.000
-0.700	4.336	-0.615	0.305	0.000
-0.700	4.336	-0.618	0.298	0.000
-0.700	4.336	-0.620	0.295	0.000
-0.700	4.333	-0.620	0.295	0.000
-0.700	4.336	-0.620	0.295	0.000
-0.700	4.336	-0.621	0.292	0.000
-0.700	4.336	-0.621	0.292	0.000
-0.700	4.336	-0.625	0.281	0.000
-0.700	4.336	-0.624	0.285	0.000
-0.700	4.336	-0.625	0.281	0.000
-0.700	4.336	-0.625	0.281	0.000
-0.700	4.336	-0.627	0.278	0.000
-0.700	4.333	-0.625	0.281	0.000
-0.700	4.333	-0.627	0.278	0.000
-0.700	4.336	-0.628	0.274	0.000
-0.700	4.336	-0.630	0.271	0.000
-0.700	4.336	-0.630	0.271	0.000
-0.700	4.336	-0.630	0.271	0.000
-0.700	4.331	-0.631	0.267	0.000
-0.700	4.336	-0.633	0.264	0.000
-0.700	4.336	-0.634	0.260	0.000
-0.700	4.336	-0.633	0.264	0.000
-0.700	4.336	-0.634	0.260	0.000
-0.700	4.336	-0.634	0.260	0.000
-0.700	4.336	-0.634	0.260	0.000
-0.700	4.341	-0.637	0.253	0.000
-0.700	4.333	-0.637	0.253	0.000
-0.700	4.336	-0.639	0.250	0.000
-0.700	4.338	-0.639	0.250	0.000
-0.700	4.336	-0.639	0.250	0.000
-0.700	4.336	-0.639	0.250	0.000
-0.700	4.336	-0.642	0.243	0.000
-0.700	4.338	-0.642	0.243	0.000
-0.700	4.338	-0.643	0.239	0.000
-0.700	4.336	-0.643	0.239	0.000
-0.700	4.336	-0.645	0.236	0.000
-0.700	4.336	-0.643	0.239	0.000
-0.700	4.336	-0.645	0.236	0.000
-0.700	4.336	-0.645	0.236	0.000
-0.700	4.333	-0.648	0.229	0.000
-0.700	4.336	-0.648	0.229	0.000
-0.700	4.336	-0.649	0.226	0.000
-0.700	4.336	-0.649	0.226	0.000
-0.700	4.336	-0.649	0.226	0.000
-0.700	4.336	-0.649	0.226	0.000
-0.700	4.336	-0.649	0.226	0.000
-0.700	4.333	-0.651	0.222	0.000
-0.700	4.336	-0.652	0.219	0.000
-0.700	4.336	-0.654	0.215	0.000
-0.700	4.336	-0.652	0.219	0.000
-0.700	4.336	-0.654	0.215	0.000
-0.700	4.338	-0.655	0.212	0.000
-0.700	4.336	-0.654	0.215	0.000
-0.700	4.336	-0.655	0.212	0.000
-0.700	4.341	-0.658	0.205	0.000
-0.700	4.336	-0.657	0.208	0.000
-0.700	4.338	-0.657	0.208	0.000
-0.700	4.336	-0.658	0.205	0.000
-0.700	4.341	-0.659	0.201	0.000
-0.700	4.336	-0.658	0.205	0.000
-0.700	4.336	-0.659	0.201	0.000
-0.700	4.336	-0.659	0.201	0.000
-0.700	4.336	-0.659	0.201	0.000
-0.700	4.336	-0.662	0.194	0.000
-0.700	4.336	-0.661	0.198	0.000
-0.700	4.336	-0.661	0.198	0.000
-0.700	4.336	-0.664	0.191	0.000
-0.700	4.338	-0.664	0.191	0.000
-0.700	4.336	-0.664	0.191	0.000
-0.700	4.336	-0.664	0.191	0.000
-0.700	4.336	-0.665	0.187	0.000
-0.700	4.336	-0.665	0.187	0.000
-0.700	4.338	-0.665	0.187	0.000
-0.700	4.338	-0.665	0.187	0.000
-0.700	4.341	-0.665	0.187	0.000
-0.700	4.336	-0.667	0.184	0.000
-0.700	4.341	-0.668	0.180	0.000
-0.700	4.338	-0.668	0.180	0.000
-0.700	4.336	-0.668	0.180	0.000
-0.700	4.336	-0.668	0.180	0.000
-0.700	4.336	-0.668	0.180	0.000
-0.700	4.338	-0.668	0.180	0.000
-0.700	4.336	-0.673	0.170	0.000
-0.700	4.338	-0.671	0.173	0.000
-0.700	4.341	-0.671	0.173	0.000
-0.700	4.336	-0.671	0.173	0.000
-0.700	4.336	-0.671	0.173	0.000
-0.700	4.336	-0.671	0.173	0.000
-0.700	4.338	-0.676	0.163	0.000
-0.700	4.336	-0.671	0.173	0.000
-0.700	4.336	-0.674	0.166	0.000
-0.700	4.336	-0.674	0.166	0.000
-0.700	4.336	-0.674	0.166	0.000
-0.700	4.336	-0.676	0.163	0.000
-0.700	4.336	-0.674	0.166	0.000
-0.700	4.336	-0.676	0.163	0.000
-0.700	4.336	-0.676	0.163	0.000
-0.700	4.341	-0.676	0.163	0.000
-0.700	4.341	-0.676	0.163	0.000
-0.700	4.336	-0.676	0.163	0.000
-0.700	4.341	-0.676	0.163	0.000
-0.700	4.336	-0.677	0.160	0.000
-0.700	4.336	-0.677	0.160	0.000
-0.700	4.336	-0.679	0.156	0.000
-0.700	4.338	-0.679	0.156	0.000
-0.700	4.336	-0.679	0.156	0.000
-0.700	4.341	-0.679	0.156	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.336	-0.682	0.149	0.000
-0.700	4.338	-0.680	0.153	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.341	-0.680	0.153	0.000
-0.700	4.338	-0.680	0.153	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.338	-0.680	0.153	0.000
-0.700	4.336	-0.682	0.149	0.000
-0.700	4.336	-0.683	0.146	0.000
-0.700	4.338	-0.683	0.146	0.000
-0.700	4.338	-0.682	0.149	0.000
-0.700	4.336	-0.683	0.146	0.000
-0.700	4.338	-0.685	0.142	0.000
-0.700	4.333	-0.683	0.146	0.000
-0.700	4.336	-0.683	0.146	0.000
-0.700	4.336	-0.685	0.142	0.000
-0.700	4.341	-0.683	0.146	0.000
-0.700	4.341	-0.683	0.146	0.000
-0.700	4.338	-0.683	0.146	0.000
-0.700	4.341	-0.685	0.142	0.000
-0.700	4.336	-0.683	0.146	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.338	-0.685	0.142	0.000
-0.700	4.338	-0.685	0.142	0.000
-0.700	4.341	-0.686	0.139	0.000
-0.700	4.338	-0.688	0.135	0.000
-0.700	4.338	-0.685	0.142	0.000
-0.700	4.338	-0.686	0.139	0.000
-0.700	4.336	-0.688	0.135	0.000
-0.700	4.336	-0.685	0.142	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.341	-0.686	0.139	0.000
-0.700	4.336	-0.688	0.135	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.341	-0.688	0.135	0.000
-0.700	4.336	-0.688	0.135	0.000
-0.700	4.338	-0.691	0.128	0.000
-0.700	4.338	-0.691	0.128	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.336	-0.688	0.135	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.336	-0.689	0.132	0.000
-0.700	4.341	-0.689	0.132	0.000
-0.700	4.336	-0.688	0.135	0.000
-0.700	4.336	-0.689	0.132	0.000
-0.700	4.336	-0.689	0.132	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.336	-0.691	0.128	0.000
-0.700	4.341	-0.691	0.128	0.000
-0.700	4.341	-0.691	0.128	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.341	-0.692	0.125	0.000
-0.700	4.336	-0.691	0.128	0.000
-0.700	4.338	-0.691	0.128	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.338	-0.692	0.125	0.000
-0.700	4.338	-0.692	0.125	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.341	-0.692	0.125	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.341	-0.692	0.125	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.338	-0.692	0.125	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.338	-0.692	0.125	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.341	-0.693	0.121	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.341	-0.695	0.118	0.000
-0.700	4.338	-0.692	0.125	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.338	-0.693	0.121	0.000
-0.700	4.341	-0.693	0.121	0.000
-0.700	4.341	-0.696	0.114	0.000
-0.700	4.341	-0.696	0.114	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.341	-0.695	0.118	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.341	-0.695	0.118	0.000
-0.700	4.338	-0.695	0.118	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.338	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.341	-0.696	0.114	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.341	-0.698	0.111	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.338	-0.696	0.114	0.000
-0.700	4.338	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.338	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.338	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.341	-0.699	0.107	0.000
-0.700	4.341	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
