ref	ball_pos	gear_angle	motor_voltage	zero
-0.700	-3.281	-0.217	1.044	0.000
-0.700	-3.291	-0.222	1.033	0.000
-0.700	-3.306	-0.231	1.012	0.000
-0.700	-3.330	-0.238	0.995	0.000
-0.700	-3.337	-0.241	0.988	0.000
-0.700	-3.340	-0.247	0.974	0.000
-0.700	-3.376	-0.253	0.960	0.000
-0.700	-3.398	-0.257	0.950	0.000
-0.700	-3.401	-0.266	0.929	0.000
-0.700	-3.442	-0.271	0.919	0.000
-0.700	-3.447	-0.277	0.905	0.000
-0.700	-3.455	-0.282	0.891	0.000
-0.700	-3.457	-0.288	0.877	0.000
-0.700	-3.464	-0.294	0.863	0.000
-0.700	-3.477	-0.299	0.853	0.000
-0.700	-3.486	-0.305	0.839	0.000
-0.700	-3.511	-0.311	0.825	0.000
-0.700	-3.508	-0.316	0.811	0.000
-0.700	-3.506	-0.321	0.801	0.000
-0.700	-3.506	-0.325	0.790	0.000
-0.700	-3.513	-0.333	0.773	0.000
-0.700	-3.521	-0.336	0.766	0.000
-0.700	-3.535	-0.342	0.752	0.000
-0.700	-3.533	-0.346	0.742	0.000
-0.700	-3.542	-0.350	0.731	0.000
-0.700	-3.594	-0.355	0.721	0.000
-0.700	-3.616	-0.361	0.707	0.000
-0.700	-3.630	-0.365	0.696	0.000
-0.700	-3.647	-0.370	0.686	0.000
-0.700	-3.647	-0.374	0.676	0.000
-0.700	-3.662	-0.380	0.662	0.000
-0.700	-3.679	-0.383	0.655	0.000
-0.700	-3.689	-0.387	0.644	0.000
-0.700	-3.691	-0.392	0.634	0.000
-0.700	-3.740	-0.398	0.620	0.000
-0.700	-3.760	-0.401	0.613	0.000
