ref	ball_pos	gear_angle	motor_voltage	zero
0.300	36.392	0.301	-0.087	0.000
0.300	36.341	0.301	-0.087	0.000
0.300	36.341	0.299	-0.463	0.000
0.300	36.320	0.301	-0.087	0.000
0.300	36.309	0.297	-0.467	0.000
0.300	36.299	0.297	-0.467	0.000
0.300	36.247	0.299	-0.463	0.000
0.300	36.237	0.299	-0.463	0.000
0.300	36.206	0.300	-0.090	0.000
0.300	36.206	0.301	-0.087	0.000
0.300	36.195	0.300	-0.090	0.000
0.300	36.174	0.299	-0.463	0.000
0.300	36.154	0.301	-0.087	0.000
0.300	36.154	0.300	-0.090	0.000
0.300	36.133	0.300	-0.090	0.000
0.300	36.123	0.301	-0.087	0.000
0.300	36.102	0.299	-0.463	0.000
0.300	36.081	0.299	-0.463	0.000
0.300	36.071	0.299	-0.463	0.000
0.300	36.050	0.299	-0.463	0.000
0.300	36.008	0.299	-0.463	0.000
0.300	35.998	0.297	-0.467	0.000
0.300	35.988	0.299	-0.463	0.000
0.300	35.946	0.300	-0.090	0.000
0.300	35.946	0.301	-0.087	0.000
0.300	35.936	0.299	-0.463	0.000
0.300	35.894	0.300	-0.090	0.000
0.300	35.884	0.301	-0.087	0.000
0.300	35.884	0.301	-0.087	0.000
0.300	35.874	0.301	-0.087	0.000
0.300	35.853	0.301	-0.087	0.000
0.300	35.853	0.301	-0.087	0.000
0.300	35.801	0.301	-0.087	0.000
0.300	35.770	0.299	-0.463	0.000
0.300	35.759	0.301	-0.087	0.000
0.300	35.759	0.301	-0.087	0.000
0.300	35.739	0.300	-0.090	0.000
0.300	35.676	0.300	-0.090	0.000
0.300	35.656	0.299	-0.463	0.000
0.300	35.656	0.299	-0.463	0.000
0.300	35.625	0.299	-0.463	0.000
0.300	35.614	0.299	-0.463	0.000
0.300	35.583	0.299	-0.463	0.000
0.300	35.562	0.299	-0.463	0.000
0.300	35.542	0.299	-0.463	0.000
0.300	35.469	0.301	-0.087	0.000
0.300	35.469	0.300	-0.090	0.000
0.300	35.448	0.300	-0.090	0.000
0.300	35.448	0.301	-0.087	0.000
0.300	35.427	0.301	-0.087	0.000
0.300	35.396	0.301	-0.087	0.000
0.300	35.396	0.301	-0.087	0.000
0.300	35.365	0.303	-0.083	0.000
